Address;AddressFM;location;point;Lat;Long
Am Bächelchen;Frankfurt am Main Am Bächelchen;Am Bächelchen, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1542252, 8.7580758, 0.0;501.542.252;87.580.758
Am Berger Spielhaus;Frankfurt am Main Am Berger Spielhaus;Am Berger Spielhaus, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1552833, 8.7539255, 0.0;501.552.833;87.539.255
Am Bienenstock;Frankfurt am Main Am Bienenstock;Am Bienenstock, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1562332, 8.76191, 0.0;501.562.332;876.191
Am Bier;Frankfurt am Main Am Bier;Am Bier, Nieder-Erlenbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.205834, 8.7154351, 0.0;50.205.834;87.154.351
Am Börnchen;Frankfurt am Main Am Börnchen;Am Börnchen, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0847413, 8.5943301, 0.0;500.847.413;85.943.301
Am Bonifatiusbrunnen;Frankfurt am Main Am Bonifatiusbrunnen;Am Bonifatiusbrunnen, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1762521, 8.6382674, 0.0;501.762.521;86.382.674
Am Bornheimer Hang;Frankfurt am Main Am Bornheimer Hang;Am Bornheimer Hang, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1234343, 8.7195971, 0.0;501.234.343;87.195.971
Am Borsdorfer;Frankfurt am Main Am Borsdorfer;Am Borsdorfer, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1552613, 8.7020387, 0.0;501.552.613;87.020.387
Am Brennhaus;Frankfurt am Main Am Brennhaus;Am Brennhaus, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0917247, 8.6100246, 0.0;500.917.247;86.100.246
Am Brückengarten;Frankfurt am Main Am Brückengarten;Am Brückengarten, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1575334, 8.6537925, 0.0;501.575.334;86.537.925
Am Brünnchen;Frankfurt am Main Am Brünnchen;Am Brünnchen, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1159202, 8.564516, 0.0;501.159.202;8.564.516
Am Brunnengarten;Frankfurt am Main Am Brunnengarten;Am Brunnengarten, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1904561, 8.6370557, 0.0;501.904.561;86.370.557
Am Buchbaum;Frankfurt am Main Am Buchbaum;Am Buchbaum, Nieder-Erlenbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2005483, 8.7160369, 0.0;502.005.483;87.160.369
Am Buchwald;Frankfurt am Main Am Buchwald;Am Buchwald, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1234405, 8.7168185, 0.0;501.234.405;87.168.185
Am Bürgerbrunnen;Frankfurt am Main Am Bürgerbrunnen;Am Bürgerbrunnen, Nieder-Erlenbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2027446, 8.70927214598474, 0.0;502.027.446;870.927.214.598.474
Am Büttelstück;Frankfurt am Main Am Büttelstück;Am Büttelstück, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1362661, 8.7306519, 0.0;501.362.661;87.306.519
Am Burghof;Frankfurt am Main Am Burghof;Am Burghof, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1782348, 8.6596411, 0.0;501.782.348;86.596.411
Am Dachsberg;Frankfurt am Main Am Dachsberg;Am Dachsberg, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1592901, 8.6881838, 0.0;501.592.901;86.881.838
Am Dammgraben;Frankfurt am Main Am Dammgraben;Am Dammgraben, Kuhwaldsiedlung, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1105785, 8.6321839, 0.0;501.105.785;86.321.839
Am Dorfgarten;Frankfurt am Main Am Dorfgarten;Am Dorfgarten, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1593336, 8.6895, 0.0;501.593.336;86.895
Am Dornbusch;Frankfurt am Main Am Dornbusch;Am Dornbusch, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1376838, 8.6675214, 0.0;501.376.838;86.675.214
Am Druckwasserwerk;Frankfurt am Main Am Druckwasserwerk;Am Druckwasserwerk, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.0968989, 8.65351231505667, 0.0;500.968.989;865.351.231.505.667
Am Ebelfeld;Frankfurt am Main Am Ebelfeld;Am Ebelfeld, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1417066, 8.6062927, 0.0;501.417.066;86.062.927
Am Eckenheimer Friedhof;Frankfurt am Main Am Eckenheimer Friedhof;Am Eckenheimer Friedhof, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1511904, 8.6814062, 0.0;501.511.904;86.814.062
Am Eichbaum;Frankfurt am Main Am Eichbaum;Am Eichbaum, Nieder-Erlenbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2022086, 8.715576, 0.0;502.022.086;8.715.576
Am Eichenloh;Frankfurt am Main Am Eichenloh;Am Eichenloh, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1397361, 8.6470835, 0.0;501.397.361;86.470.835
Am Eisernen Schlag;Frankfurt am Main Am Eisernen Schlag;Am Eisernen Schlag, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.139648, 8.6501691, 0.0;50.139.648;86.501.691
Am Eiswerk;Frankfurt am Main Am Eiswerk;Am Eiswerk, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.150598, 8.7619029, 0.0;50.150.598;87.619.029
Am Elektrizitätswerk;Frankfurt am Main Am Elektrizitätswerk;Am Elektrizitätswerk, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.0986643, 8.6509391, 0.0;500.986.643;86.509.391
Am Ellerfeld;Frankfurt am Main Am Ellerfeld;Am Ellerfeld, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1346318, 8.6279399, 0.0;501.346.318;86.279.399
Am Enkheimer Steg;Frankfurt am Main Am Enkheimer Steg;Am Enkheimer Steg, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.138446, 8.7264965, 0.0;50.138.446;87.264.965
Am Entenpfad;Frankfurt am Main Am Entenpfad;Am Entenpfad, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1850236, 8.6907333, 0.0;501.850.236;86.907.333
Am Erlenbruch;Frankfurt am Main Am Erlenbruch;Am Erlenbruch, Riederwald, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1267955, 8.7245125, 0.0;501.267.955;87.245.125
Am Eschbachtal;Frankfurt am Main Am Eschbachtal;Am Eschbachtal, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1861674, 8.6929679, 0.0;501.861.674;86.929.679
Am Eschersheimer Abtshof;Frankfurt am Main Am Eschersheimer Abtshof;Am Eschersheimer Abtshof, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1589311, 8.6543048, 0.0;501.589.311;86.543.048
Am Faulbrunnen;Frankfurt am Main Am Faulbrunnen;Am Faulbrunnen, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1186742, 8.5658491, 0.0;501.186.742;85.658.491
Am Felsenkeller;Frankfurt am Main Am Felsenkeller;Am Felsenkeller, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.098436, 8.6966892, 0.0;50.098.436;86.966.892
Am Fischstein;Frankfurt am Main Am Fischstein;Am Fischstein, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.129459, 8.6238137, 0.0;50.129.459;86.238.137
Am Fischwehr;Frankfurt am Main Am Fischwehr;Am Fischwehr, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1238921, 8.7696162, 0.0;501.238.921;87.696.162
Am Flughafen;Frankfurt am Main Am Flughafen;Am Flughafen, Flughafen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60549, Deutschland;50.0540704, 8.5752451, 0.0;500.540.704;85.752.451
Am Försterpfad;Frankfurt am Main Am Försterpfad;Am Försterpfad, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0783314, 8.6039539, 0.0;500.783.314;86.039.539
Am Forum;Frankfurt am Main Am Forum;Am Forum, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1542953, 8.6386931, 0.0;501.542.953;86.386.931
Am Gabelacker;Frankfurt am Main Am Gabelacker;Am Gabelacker, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1623875, 8.6659053, 0.0;501.623.875;86.659.053
Am Galgen;Frankfurt am Main Am Galgen;Am Galgen, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1608077, 8.7368958, 0.0;501.608.077;87.368.958
Am Galgenberg;Frankfurt am Main Am Galgenberg;Am Galgenberg, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1372349, 8.7140444, 0.0;501.372.349;87.140.444
Am Gansbühel;Frankfurt am Main Am Gansbühel;Am Gansbühel, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1266874, 8.7651123, 0.0;501.266.874;87.651.123
Am Geistpförtchen;Frankfurt am Main Am Geistpförtchen;Am Geistpförtchen, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1094611, 8.6838804, 0.0;501.094.611;86.838.804
Am Gemeindegarten;Frankfurt am Main Am Gemeindegarten;Am Gemeindegarten, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0939391, 8.6084568, 0.0;500.939.391;86.084.568
Am Ginnheimer Hang;Frankfurt am Main Am Ginnheimer Hang;Am Ginnheimer Hang, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1462664, 8.6473793, 0.0;501.462.664;86.473.793
Am Ginnheimer Wäldchen;Frankfurt am Main Am Ginnheimer Wäldchen;Am Ginnheimer Wäldchen, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1455824, 8.6435414, 0.0;501.455.824;86.435.414
Am Gisisberg;Frankfurt am Main Am Gisisberg;Am Gisisberg, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, Deutschland;50.1667423, 8.77088217525015, 0.0;501.667.423;877.088.217.525.015
Am Goldsteinpark;Frankfurt am Main Am Goldsteinpark;Am Goldsteinpark, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0833264, 8.6085195, 0.0;500.833.264;86.085.195
Am Graben;Frankfurt am Main Am Graben;Am Graben, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0853682, 8.5822013, 0.0;500.853.682;85.822.013
Am Großen Berge;Frankfurt am Main Am Großen Berge;Am Großen Berge, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1381688, 8.650989, 0.0;501.381.688;8.650.989
Am Grünen Graben;Frankfurt am Main Am Grünen Graben;Am Grünen Graben, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1640952, 8.6566051, 0.0;501.640.952;86.566.051
Am Grünhof;Frankfurt am Main Am Grünhof;Am Grünhof, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1358908, 8.6701662, 0.0;501.358.908;86.701.662
Am Günthersbrunnen;Frankfurt am Main Am Günthersbrunnen;Am Günthersbrunnen, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1561937, 8.7545101, 0.0;501.561.937;87.545.101
Am Hang;Frankfurt am Main Am Hang;Am Hang, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1867931, 8.6476799, 0.0;501.867.931;86.476.799
Am Hasensprung;Frankfurt am Main Am Hasensprung;Am Hasensprung, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1852486, 8.637313, 0.0;501.852.486;8.637.313
Am Hauptbahnhof;Frankfurt am Main Am Hauptbahnhof;Am Hauptbahnhof, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.1070669, 8.6648974, 0.0;501.070.669;86.648.974
Am Henninger Turm;Frankfurt am Main Am Henninger Turm;Am Henninger Turm, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0974838, 8.6957992, 0.0;500.974.838;86.957.992
Am Hennsee;Frankfurt am Main Am Hennsee;Am Hennsee, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.122721, 8.7648154, 0.0;50.122.721;87.648.154
Am Herrenhof;Frankfurt am Main Am Herrenhof;Am Herrenhof, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1726459, 8.6957784, 0.0;501.726.459;86.957.784
Am Hessen-Center;Frankfurt am Main Am Hessen-Center;Am Hessen-Center, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1414685, 8.7569411, 0.0;501.414.685;87.569.411
Am Hessenborn;Frankfurt am Main Am Hessenborn;Am Hessenborn, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1532985, 8.74969, 0.0;501.532.985;874.969
Am Himmerich;Frankfurt am Main Am Himmerich;Am Himmerich, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1794526, 8.6283177, 0.0;501.794.526;86.283.177
Am Hirtenacker;Frankfurt am Main Am Hirtenacker;Am Hirtenacker, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1388283, 8.6224224, 0.0;501.388.283;86.224.224
Am Hochwehr;Frankfurt am Main Am Hochwehr;Am Hochwehr, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1435749, 8.6536141, 0.0;501.435.749;86.536.141
Am Höhstock;Frankfurt am Main Am Höhstock;Am Höhstock, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1629846, 8.6644435, 0.0;501.629.846;86.644.435
Am Höllenberg;Frankfurt am Main Am Höllenberg;Am Höllenberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1865126, 8.6337032, 0.0;501.865.126;86.337.032
Am Höllsteg;Frankfurt am Main Am Höllsteg;Am Höllsteg, Nieder-Erlenbach, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2070479, 8.7092061, 0.0;502.070.479;87.092.061
Am Hofgut;Frankfurt am Main Am Hofgut;Am Hofgut, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1467371, 8.6132256, 0.0;501.467.371;86.132.256
Am Hofgut Goldstein;Frankfurt am Main Am Hofgut Goldstein;Am Hofgut Goldstein, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.08401455, 8.61383465402694, 0.0;5.008.401.455;861.383.465.402.694
Am Hohen Markstein;Frankfurt am Main Am Hohen Markstein;Am Hohen Markstein, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1374441, 8.7103986, 0.0;501.374.441;87.103.986
Am Hohen Weg;Frankfurt am Main Am Hohen Weg;Am Hohen Weg, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1354542, 8.625292, 0.0;501.354.542;8.625.292
Am Hohlacker;Frankfurt am Main Am Hohlacker;Am Hohlacker, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1727606, 8.700169, 0.0;501.727.606;8.700.169
Am Hollerbusch;Frankfurt am Main Am Hollerbusch;Am Hollerbusch, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1961069, 8.6708705, 0.0;501.961.069;86.708.705
Am Hollgraben;Frankfurt am Main Am Hollgraben;Am Hollgraben, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1585625, 8.7671909, 0.0;501.585.625;87.671.909
Am Honigberg;Frankfurt am Main Am Honigberg;Am Honigberg, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1715311, 8.6971445, 0.0;501.715.311;86.971.445
Am Hopfenbrunnen;Frankfurt am Main Am Hopfenbrunnen;Am Hopfenbrunnen, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1901488, 8.6341948, 0.0;501.901.488;86.341.948
Am Hopfengarten;Frankfurt am Main Am Hopfengarten;Am Hopfengarten, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.1238696, 8.611286, 0.0;501.238.696;8.611.286
Am Hühnerberg;Frankfurt am Main Am Hühnerberg;Am Hühnerberg, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.1015431, 8.5628144, 0.0;501.015.431;85.628.144
Am Industriehof;Frankfurt am Main Am Industriehof;Am Industriehof, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1299726, 8.6223228, 0.0;501.299.726;86.223.228
Am Jessenapfel;Frankfurt am Main Am Jessenapfel;Am Jessenapfel, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1548708, 8.7002618, 0.0;501.548.708;87.002.618
Am Kalten Berg;Frankfurt am Main Am Kalten Berg;Am Kalten Berg, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1705943, 8.6970339, 0.0;501.705.943;86.970.339
Am Kapellenberg;Frankfurt am Main Am Kapellenberg;Am Kapellenberg, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1169567, 8.5597094, 0.0;501.169.567;85.597.094
Am Kappelgarten;Frankfurt am Main Am Kappelgarten;Am Kappelgarten, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1465079, 8.7289834, 0.0;501.465.079;87.289.834
Am Kiesberg;Frankfurt am Main Am Kiesberg;Am Kiesberg, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0835149, 8.6017667, 0.0;500.835.149;86.017.667
Am Kirchberg;Frankfurt am Main Am Kirchberg;Am Kirchberg, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1551301, 8.6556329, 0.0;501.551.301;86.556.329
Am Kirchholz;Frankfurt am Main Am Kirchholz;Am Kirchholz, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0844981, 8.5808795, 0.0;500.844.981;85.808.795
Am Klarapfel;Frankfurt am Main Am Klarapfel;Am Klarapfel, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1555958, 8.7000204, 0.0;501.555.958;87.000.204
Am Klingelborn;Frankfurt am Main Am Klingelborn;Am Klingelborn, Nieder-Erlenbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1991903, 8.7170099, 0.0;501.991.903;87.170.099
Am Königshof;Frankfurt am Main Am Königshof;Am Königshof, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1545935, 8.755708, 0.0;501.545.935;8.755.708
Am Köstrich;Frankfurt am Main Am Köstrich;Am Köstrich, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.1264689, 8.6127183, 0.0;501.264.689;86.127.183
Am Kreuz;Frankfurt am Main Am Kreuz;Am Kreuz, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1214739, 8.5671075, 0.0;501.214.739;85.671.075
Am Kunzengarten;Frankfurt am Main Am Kunzengarten;Am Kunzengarten, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1203281, 8.5683871, 0.0;501.203.281;85.683.871
Am Lachgraben;Frankfurt am Main Am Lachgraben;Am Lachgraben, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0841887, 8.5163891, 0.0;500.841.887;85.163.891
Am Lausberg;Frankfurt am Main Am Lausberg;Am Lausberg, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.158435, 8.6935979, 0.0;50.158.435;86.935.979
Am Lehenweg;Frankfurt am Main Am Lehenweg;Am Lehenweg, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1989348, 8.675072, 0.0;501.989.348;8.675.072
Am Leinritt;Frankfurt am Main Am Leinritt;Am Leinritt, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1234878, 8.7710386, 0.0;501.234.878;87.710.386
Am Leisrain;Frankfurt am Main Am Leisrain;Am Leisrain, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1110892, 8.5540217, 0.0;501.110.892;85.540.217
Am Leonhardsbrunn;Frankfurt am Main Am Leonhardsbrunn;Am Leonhardsbrunn, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1270489, 8.6530184, 0.0;501.270.489;86.530.184
Am Leonhardstor;Frankfurt am Main Am Leonhardstor;Am Leonhardstor, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.108958, 8.6798111, 0.0;50.108.958;86.798.111
Am Lindenbaum;Frankfurt am Main Am Lindenbaum;Am Lindenbaum, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1542595, 8.6637235, 0.0;501.542.595;86.637.235
Am Lindenfeld;Frankfurt am Main Am Lindenfeld;Am Lindenfeld, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.1028107, 8.5952521, 0.0;501.028.107;85.952.521
Am Lohrberg;Frankfurt am Main Am Lohrberg;Am Lohrberg, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.146702, 8.7237095, 0.0;50.146.702;87.237.095
Am Lohwald;Frankfurt am Main Am Lohwald;Am Lohwald, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1393162, 8.62545, 0.0;501.393.162;862.545
Am Luftbrückendenkmal;Frankfurt am Main Am Luftbrückendenkmal;Am Luftbrückendenkmal, Cargo City Süd, Flughafen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60549, Deutschland;50.0338845, 8.5920499, 0.0;500.338.845;85.920.499
Am Mainbörnchen;Frankfurt am Main Am Mainbörnchen;Am Mainbörnchen, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1217863, 8.7725215, 0.0;501.217.863;87.725.215
Am Mainplacken;Frankfurt am Main Am Mainplacken;Am Mainplacken, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.0983745, 8.571382, 0.0;500.983.745;8.571.382
